地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
巴基斯坦,巴基斯坦,5374,,762,144,0,2,93,2020-04-14
罗马尼亚,罗马尼亚,6633,,914,333,62,12,318,2020-04-14
塞尔维亚,塞尔维亚,4465,,118,411,0,9,94,2020-04-14
智利,智利,7525,,2367,312,308,2,82,2020-04-14
芬兰,芬兰,3064,,10,0,0,0,59,2020-04-14
摩洛哥,摩洛哥,1838,,210,92,14,6,126,2020-04-14
阿根廷,阿根廷,2277,,468,69,0,3,98,2020-04-14
韩国,韩国,10564,,7534,27,87,5,222,2020-04-14
塞内加尔,塞内加尔,299,,183,8,5,0,2,2020-04-14
英国,英国,93873,,344,5252,0,778,12107,2020-04-14
意大利,意大利,159516,,35435,2843,1224,566,20465,2020-04-14
西班牙,西班牙,172541,,67504,3045,2777,567,18056,2020-04-14
土耳其,土耳其,61049,,3957,4093,511,98,1296,2020-04-14
法国,法国,98076,,27718,2673,532,574,14967,2020-04-14
俄罗斯,俄罗斯,21102,,1694,21102,1694,170,170,2020-04-14
俄罗斯,白俄罗斯,21102,,1694,18876,1525,147,170,2020-04-14
德国,德国,130072,,68200,7056,3900,395,3194,2020-04-14
荷兰,荷兰,27419,,291,868,0,122,2945,2020-04-14
比利时,比利时,31119,,6868,330,161,254,4157,2020-04-14
加拿大,加拿大,26163,,2770,1779,0,106,823,2020-04-14
葡萄牙,葡萄牙,17448,,347,514,70,32,567,2020-04-14
巴西,巴西,23753,,127,1584,0,132,1355,2020-04-14
伊朗,伊朗,74877,,48129,1574,2146,98,4683,2020-04-14
印度,印度,10815,,1190,1463,210,29,353,2020-04-14
秘鲁,秘鲁,7519,,1798,0,0,0,193,2020-04-14
沙特阿拉伯,沙特阿拉伯,5369,,889,435,84,8,73,2020-04-14
以色列,以色列,11868,,2000,633,373,9,119,2020-04-14
挪威,挪威,6547,,0,62,0,7,133,2020-04-14
爱尔兰,爱尔兰,10647,,62,992,0,31,365,2020-04-14
瑞士,瑞士,25739,,13700,604,1600,290,1148,2020-04-14
阿联酋,阿联酋,4521,,852,398,0,0,25,2020-04-14
卡塔尔,卡塔尔,3428,,373,197,39,0,7,2020-04-14
乌克兰,乌克兰,3372,,119,270,22,5,98,2020-04-14
菲律宾,菲律宾,5223,,295,291,53,20,335,2020-04-14
捷克,捷克,6022,,519,70,55,5,143,2020-04-14
多米尼加,多米尼加,2967,,0,347,0,47,173,2020-04-14
丹麦,丹麦,6318,,894,144,0,12,285,2020-04-14
巴拿马,巴拿马,3234,,4,260,0,5,79,2020-04-14
哥伦比亚,哥伦比亚,2776,,85,0,0,0,109,2020-04-14
孟加拉国,孟加拉国,1012,,42,209,0,7,46,2020-04-14
奥地利,奥地利,14119,,7633,174,5126,47,384,2020-04-14
南非,南非,2415,,45,242,0,2,27,2020-04-14
埃及,埃及,2190,,488,125,41,5,164,2020-04-14
摩尔多瓦,摩尔多瓦,1712,,75,152,0,3,33,2020-04-14
马来西亚,马来西亚,4987,,2478,170,202,5,82,2020-04-14
科威特,科威特,1355,,176,55,26,1,3,2020-04-14
匈牙利,匈牙利,1512,,122,54,2,13,122,2020-04-14
哈萨克斯坦,哈萨克斯坦,979,,138,0,0,0,12,2020-04-14
乌兹别克斯坦,乌兹别克斯坦,998,,85,133,19,0,4,2020-04-14
阿尔及利亚,阿尔及利亚,1914,,591,0,0,0,293,2020-04-14
阿曼,阿曼,813,,130,86,6,0,4,2020-04-14
爱沙尼亚,爱沙尼亚,1332,,93,0,0,0,28,2020-04-14
波多黎各,波多黎各,897,,0,109,0,2,44,2020-04-14
古巴,古巴,669,,0,49,0,2,18,2020-04-14
斯洛文尼亚,斯洛文尼亚,1212,,152,7,2,2,55,2020-04-14
克罗地亚,克罗地亚,1660,,373,0,0,0,23,2020-04-14
加纳,加纳,636,,17,70,13,0,8,2020-04-14
巴林,巴林,1522,,645,174,54,1,7,2020-04-14
立陶宛,立陶宛,1062,,101,0,0,0,24,2020-04-14
阿富汗,阿富汗,714,,40,107,2,4,23,2020-04-14
斯洛伐克,斯洛伐克,835,,113,66,6,0,2,2020-04-14
北马其顿,北马其顿,854,,44,26,3,4,38,2020-04-14
保加利亚,保加利亚,713,,3,38,0,6,35,2020-04-14
亚美尼亚,亚美尼亚,1067,,265,28,54,2,16,2020-04-14
喀麦隆,喀麦隆,848,,130,0,32,0,14,2020-04-14
吉布提,吉布提,298,,41,0,0,0,2,2020-04-14
塞浦路斯,塞浦路斯,695,,0,62,0,1,16,2020-04-14
突尼斯,突尼斯,726,,0,19,0,3,34,2020-04-14
拉脱维亚,拉脱维亚,653,,0,0,0,0,5,2020-04-14
哥斯达黎加,哥斯达黎加,577,,0,19,0,0,3,2020-04-14
尼日利亚,尼日利亚,343,,91,20,6,0,10,2020-04-14
科特迪瓦,科特迪瓦,626,,89,52,4,1,6,2020-04-14
阿塞拜疆,阿塞拜疆,1197,,351,99,101,2,13,2020-04-14
几内亚,几内亚,319,,17,69,0,0,0,2020-04-14
几内亚,几内亚比绍,319,,17,319,17,0,0,2020-04-14
几内亚,赤道几内亚,319,,17,319,17,0,0,2020-04-14
玻利维亚,玻利维亚,300,,0,25,0,4,24,2020-04-14
黎巴嫩,黎巴嫩,641,,80,9,0,1,21,2020-04-14
洪都拉斯,洪都拉斯,393,,0,1,0,1,25,2020-04-14
尼日尔,尼日尔,548,,86,19,11,1,13,2020-04-14
泰国,泰国,2613,,1405,34,117,1,41,2020-04-14
留尼旺,留尼旺,389,,0,1,0,0,0,2020-04-14
吉尔吉斯斯坦,吉尔吉斯斯坦,419,,67,0,0,0,5,2020-04-14
伊拉克,伊拉克,1378,,717,26,77,2,78,2020-04-14
马耳他,马耳他,384,,44,0,0,0,3,2020-04-14
安道尔,安道尔,659,,160,13,21,2,31,2020-04-14
冰岛,冰岛,1711,,933,0,0,0,8,2020-04-14
格鲁吉亚,格鲁吉亚,299,,69,33,2,0,3,2020-04-14
马约特,马约特,207,,0,16,0,1,3,2020-04-14
马恩岛,马恩岛,226,,0,22,0,0,1,2020-04-14
危地马拉,危地马拉,153,,0,16,0,0,3,2020-04-14
阿尔巴尼亚,阿尔巴尼亚,467,,232,21,15,0,23,2020-04-14
委内瑞拉,委内瑞拉,171,,0,0,0,0,9,2020-04-14
索马里,索马里,60,,1,39,0,1,2,2020-04-14
坦桑尼亚,坦桑尼亚,46,,7,0,0,0,3,2020-04-14
泽西岛,泽西岛,198,,0,0,0,0,4,2020-04-14
根西岛,根西岛,209,,0,9,0,0,6,2020-04-14
萨尔瓦多,萨尔瓦多,125,,0,7,0,0,6,2020-04-14
牙买加,牙买加,69,,0,4,0,0,4,2020-04-14
斯里兰卡,斯里兰卡,219,,59,5,2,0,7,2020-04-14
肯尼亚,肯尼亚,216,,40,8,0,0,9,2020-04-14
黑山,黑山,274,,9,7,4,1,4,2020-04-14
布基纳法索,布基纳法索,515,,170,18,9,1,28,2020-04-14
刚果（布）,刚果（布）,74,,10,4,2,0,5,2020-04-14
加蓬,加蓬,75,,1,18,0,0,1,2020-04-14
约旦,约旦,391,,215,2,14,0,7,2020-04-14
埃塞俄比亚,埃塞俄比亚,82,,14,8,0,0,3,2020-04-14
赤道几内亚,赤道几内亚,21,,3,0,0,0,0,2020-04-14
佛得角,佛得角,10,,1,2,0,0,1,2020-04-14
马尔代夫,马尔代夫,20,,14,0,0,0,0,2020-04-14
开曼群岛,开曼群岛,53,,0,8,0,0,2,2020-04-14
新西兰,新西兰,1072,,628,8,82,4,9,2020-04-14
毛里求斯,毛里求斯,324,,42,0,0,0,9,2020-04-14
荷属圣马丁,荷属圣马丁,50,,0,0,0,0,9,2020-04-14
法属波利尼西亚,法属波利尼西亚,53,,0,2,0,0,0,2020-04-14
巴哈马,巴哈马,42,,0,0,0,0,8,2020-04-14
塞拉利昂,塞拉利昂,10,,0,0,0,0,0,2020-04-14
海地,海地,31,,0,0,0,0,2,2020-04-14
美属维尔京群岛,美属维尔京群岛,53,,0,0,0,0,1,2020-04-14
几内亚比绍,几内亚比绍,40,,3,1,3,0,0,2020-04-14
利比亚,利比亚,26,,9,1,0,-4,1,2020-04-14
尼泊尔,尼泊尔,16,,1,2,0,0,0,2020-04-14
赞比亚共和国,赞比亚共和国,45,,30,0,0,0,2,2020-04-14
乌干达,乌干达,54,,18,0,0,0,0,2020-04-14
乍得,乍得,18,,0,7,0,0,0,2020-04-14
莫桑比克,莫桑比克,21,,2,0,0,0,0,2020-04-14
蒙古,蒙古,30,,5,30,5,0,0,2020-04-14
多哥,多哥,77,,29,0,0,0,3,2020-04-14
津巴布韦,津巴布韦,14,,0,0,0,0,3,2020-04-14
马拉维,马拉维,16,,0,0,0,0,2,2020-04-14
尼加拉瓜,尼加拉瓜,9,,0,2,0,0,1,2020-04-14
天津市,中国,185,,168,1,4,0,3,2020-04-14
浙江省,中国,1267,,1242,0,3,0,1,2020-04-14
湖北省,中国,67803,,64363,0,25,0,3221,2020-04-14
中国,中国,83700,,78324,93,176,0,3351,2020-04-14
黑龙江省,中国,819,,470,79,0,0,13,2020-04-14
上海市,中国,618,,468,0,22,0,7,2020-04-14
北京市,中国,589,,491,0,7,0,8,2020-04-14
广东省,中国,1564,,1458,9,4,0,8,2020-04-14
白俄罗斯,白俄罗斯,2578,,169,352,0,3,26,2020-04-14
刚果（金）,刚果（金）,241,,20,6,3,0,20,2020-04-14
巴拉圭,巴拉圭,134,,12,0,0,0,6,2020-04-14
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,1,12,2020-04-14
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-14
澳大利亚,澳大利亚,6400,,119,41,0,0,61,2020-04-14
希腊,希腊,2170,,19,25,0,2,101,2020-04-14
巴勒斯坦,巴勒斯坦,274,,46,6,0,0,2,2020-04-14
马里,索马里,60,,1,60,1,2,2,2020-04-14
直布罗陀,直布罗陀,129,,0,16,0,0,1,2020-04-14
关岛,关岛,133,,0,0,0,0,5,2020-04-14
特立尼达和多巴哥,特立尼达和多巴哥,112,,0,3,0,0,8,2020-04-14
越南,越南,266,,169,1,24,0,0,2020-04-14
利比里亚,利比里亚,59,,4,0,0,0,6,2020-04-14
文莱,文莱,136,,99,0,0,0,1,2020-04-14
法属圭亚那,法属圭亚那,86,,0,0,0,0,0,2020-04-14
阿鲁巴,阿鲁巴,92,,0,0,0,0,0,2020-04-14
百慕大,百慕大,50,,0,2,0,0,4,2020-04-14
列支敦士登,列支敦士登,80,,0,0,0,0,1,2020-04-14
圭亚那,圭亚那,47,,8,-39,0,0,6,2020-04-14
圣马丁岛,圣马丁岛,33,,0,0,0,0,2,2020-04-14
叙利亚,叙利亚,29,,5,4,1,0,2,2020-04-14
贝宁,贝宁,35,,5,0,0,0,2,2020-04-14
东帝汶,东帝汶,2,,0,0,0,0,0,2020-04-14
斯威士兰,斯威士兰,15,,8,1,1,0,0,2020-04-14
安提瓜和巴布达,安提瓜和巴布达,21,,0,0,0,0,2,2020-04-14
斐济,斐济,16,,0,0,0,0,0,2020-04-14
圣其茨和尼维斯,圣其茨和尼维斯,12,,0,0,0,0,0,2020-04-14
冈比亚,冈比亚,9,,2,0,0,0,1,2020-04-14
布隆迪共和国,布隆迪共和国,5,,0,0,0,1,1,2020-04-14
台湾,中国,393,,124,0,15,0,6,2020-04-14
香港,中国,1012,,434,3,74,0,4,2020-04-14
摩纳哥,摩纳哥,93,,3,0,0,0,1,2020-04-14
巴巴多斯,巴巴多斯,68,,0,1,0,0,4,2020-04-14
安哥拉,安哥拉,19,,4,0,0,0,2,2020-04-14
特克斯和凯科斯群岛,特克斯和凯科斯群岛,9,,0,1,0,0,1,2020-04-14
荷兰加勒比地区,荷兰加勒比地区,3,,0,1,0,0,0,2020-04-14
福建省,中国,353,,329,1,4,0,1,2020-04-14
江苏省,中国,653,,641,0,3,0,0,2020-04-14
山东省,中国,784,,759,0,1,0,7,2020-04-14
老挝,老挝,19,,0,0,0,0,0,2020-04-14
伯利兹,伯利兹,13,,0,3,0,0,2,2020-04-14
多米尼克,多米尼克,16,,0,0,0,0,0,2020-04-14
圣卢西亚,圣卢西亚,15,,0,0,0,0,0,2020-04-14
格林那达,格林那达,14,,0,0,0,0,0,2020-04-14
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,0,0,0,2020-04-14
蒙特塞拉特,蒙特塞拉特,9,,0,0,0,0,0,2020-04-14
南苏丹,南苏丹,4,,0,0,0,0,0,2020-04-14
内蒙古自治区,中国,190,,91,0,8,0,1,2020-04-14
河北省,中国,327,,314,0,1,0,6,2020-04-14
辽宁省,中国,145,,138,0,2,0,2,2020-04-14
云南省,中国,184,,175,0,1,0,2,2020-04-14
甘肃省,中国,139,,136,0,1,0,2,2020-04-14
河南省,中国,1276,,1254,0,1,0,22,2020-04-14
印度尼西亚,印度尼西亚,5136,,426,297,0,10,469,2020-04-15
圣马力诺,圣马力诺,371,,2,15,0,1,36,2020-04-15
马提尼克,马提尼克,157,,0,1,0,2,8,2020-04-15
瓜德罗普岛,瓜德罗普岛,143,,0,0,0,0,8,2020-04-15
苏丹,苏丹,32,,2,3,0,1,5,2020-04-15
卢旺达,卢旺达,134,,49,7,7,0,0,2020-04-15
美国,美国,609696,,49966,26476,5647,2405,26059,2020-04-15
卢森堡,卢森堡,3307,,241,15,0,-2,67,2020-04-15
波黑,波黑,1076,,234,30,28,2,41,2020-04-15
乌拉圭,乌拉圭,512,,231,0,0,0,21,2020-04-15
缅甸,缅甸,74,,2,12,0,0,4,2020-04-15
马达加斯加,马达加斯加,108,,23,2,3,0,0,2020-04-15
柬埔寨,柬埔寨,122,,50,0,0,0,0,2020-04-15
瑞典,瑞典,11445,,17,-91,0,-38,1033,2020-04-15
日本,日本,8488,,404,315,0,7,169,2020-04-15
墨西哥,墨西哥,5399,,1,385,0,74,406,2020-04-15
新加坡,新加坡,3699,,652,447,92,1,10,2020-04-15
厄瓜多尔,厄瓜多尔,7529,,501,63,0,22,355,2020-04-15
波兰,波兰,7202,,618,268,131,18,263,2020-04-15
巴基斯坦,巴基斯坦,5837,,762,463,0,3,96,2020-04-15
罗马尼亚,罗马尼亚,6633,,914,0,0,0,318,2020-04-15
塞尔维亚,塞尔维亚,4465,,118,0,0,0,94,2020-04-15
智利,智利,7525,,2367,0,0,0,82,2020-04-15
芬兰,芬兰,3161,,10,97,0,5,64,2020-04-15
摩洛哥,摩洛哥,1988,,218,150,8,1,127,2020-04-15
阿根廷,阿根廷,2443,,468,166,0,7,105,2020-04-15
韩国,韩国,10591,,7616,27,82,3,225,2020-04-15
塞内加尔,塞内加尔,314,,190,15,7,0,2,2020-04-15
英国,英国,98476,,344,4603,0,761,12868,2020-04-15
意大利,意大利,162488,,37130,2972,1695,602,21067,2020-04-15
西班牙,西班牙,177633,,70853,5092,3349,523,18579,2020-04-15
土耳其,土耳其,65111,,4799,4062,842,107,1403,2020-04-15
法国,法国,103573,,28805,5497,1087,762,15729,2020-04-15
俄罗斯,俄罗斯,24490,,1986,3388,292,28,198,2020-04-15
俄罗斯,白俄罗斯,24490,,1986,3388,292,28,198,2020-04-15
德国,德国,130072,,72600,0,4400,60,3254,2020-04-15
荷兰,荷兰,28153,,291,734,0,189,3134,2020-04-15
比利时,比利时,33573,,7107,2454,239,283,4440,2020-04-15
加拿大,加拿大,27064,,2770,901,0,80,903,2020-04-15
葡萄牙,葡萄牙,18091,,347,643,0,32,599,2020-04-15
巴西,巴西,25262,,14026,1509,13899,177,1532,2020-04-15
伊朗,伊朗,76389,,49933,1512,1804,94,4777,2020-04-15
印度,印度,11933,,1344,1118,154,39,392,2020-04-15
秘鲁,秘鲁,7519,,1798,0,0,0,193,2020-04-15
沙特阿拉伯,沙特阿拉伯,5862,,931,493,42,6,79,2020-04-15
以色列,以色列,12200,,2309,332,309,7,126,2020-04-15
挪威,挪威,6623,,0,76,0,6,139,2020-04-15
爱尔兰,爱尔兰,11479,,62,832,0,41,406,2020-04-15
瑞士,瑞士,26336,,14700,597,1000,35,1183,2020-04-15
阿联酋,阿联酋,4933,,933,412,81,3,28,2020-04-15
卡塔尔,卡塔尔,3711,,406,283,33,0,7,2020-04-15
乌克兰,乌克兰,3764,,143,392,24,10,108,2020-04-15
菲律宾,菲律宾,5453,,353,230,58,14,349,2020-04-15
捷克,捷克,6101,,642,79,123,18,161,2020-04-15
多米尼加,多米尼加,3167,,0,200,0,4,177,2020-04-15
丹麦,丹麦,6511,,894,193,0,14,299,2020-04-15
巴拿马,巴拿马,3400,,4,166,0,8,87,2020-04-15
哥伦比亚,哥伦比亚,2979,,85,203,0,18,127,2020-04-15
孟加拉国,孟加拉国,1012,,42,0,0,0,46,2020-04-15
奥地利,奥地利,14234,,7633,115,0,0,384,2020-04-15
南非,南非,2415,,45,0,0,0,27,2020-04-15
埃及,埃及,2350,,514,160,26,14,178,2020-04-15
摩尔多瓦,摩尔多瓦,1712,,75,0,0,3,36,2020-04-15
马来西亚,马来西亚,5072,,2647,85,169,0,82,2020-04-15
科威特,科威特,1405,,206,50,30,0,3,2020-04-15
匈牙利,匈牙利,1579,,192,67,70,12,134,2020-04-15
哈萨克斯坦,哈萨克斯坦,1091,,138,112,0,0,12,2020-04-15
乌兹别克斯坦,乌兹别克斯坦,1054,,85,56,0,0,4,2020-04-15
阿尔及利亚,阿尔及利亚,2070,,691,156,100,33,326,2020-04-15
阿曼,阿曼,910,,131,97,1,0,4,2020-04-15
爱沙尼亚,爱沙尼亚,1373,,93,41,0,3,31,2020-04-15
波多黎各,波多黎各,903,,0,6,0,1,45,2020-04-15
古巴,古巴,726,,0,57,0,3,21,2020-04-15
斯洛文尼亚,斯洛文尼亚,1220,,152,8,0,1,56,2020-04-15
克罗地亚,克罗地亚,1704,,415,44,42,8,31,2020-04-15
加纳,加纳,636,,17,0,0,0,8,2020-04-15
巴林,巴林,1671,,663,149,18,0,7,2020-04-15
立陶宛,立陶宛,1070,,101,8,0,0,24,2020-04-15
阿富汗,阿富汗,714,,40,0,0,0,23,2020-04-15
斯洛伐克,斯洛伐克,863,,151,28,38,0,2,2020-04-15
北马其顿,北马其顿,908,,86,54,42,6,44,2020-04-15
保加利亚,保加利亚,735,,3,22,0,1,36,2020-04-15
亚美尼亚,亚美尼亚,1111,,297,44,32,1,17,2020-04-15
喀麦隆,喀麦隆,848,,130,0,0,3,17,2020-04-15
吉布提,吉布提,435,,71,137,30,0,2,2020-04-15
塞浦路斯,塞浦路斯,695,,0,0,0,1,17,2020-04-15
突尼斯,突尼斯,747,,0,21,0,0,34,2020-04-15
拉脱维亚,拉脱维亚,657,,0,4,0,0,5,2020-04-15
哥斯达黎加,哥斯达黎加,595,,0,18,0,0,3,2020-04-15
尼日利亚,尼日利亚,362,,99,19,8,1,11,2020-04-15
科特迪瓦,科特迪瓦,638,,114,12,25,0,6,2020-04-15
阿塞拜疆,阿塞拜疆,1253,,404,56,53,0,13,2020-04-15
几内亚,几内亚,404,,41,85,24,1,1,2020-04-15
玻利维亚,玻利维亚,330,,0,30,0,3,27,2020-04-15
黎巴嫩,黎巴嫩,658,,81,17,1,0,21,2020-04-15
洪都拉斯,洪都拉斯,397,,0,4,0,0,25,2020-04-15
尼日尔,尼日尔,570,,90,22,4,1,14,2020-04-15
泰国,泰国,2643,,1497,30,92,2,43,2020-04-15
留尼旺,留尼旺,391,,0,2,0,0,0,2020-04-15
吉尔吉斯斯坦,吉尔吉斯斯坦,430,,67,11,0,0,5,2020-04-15
伊拉克,伊拉克,1400,,766,22,49,0,78,2020-04-15
马耳他,马耳他,384,,44,0,0,0,3,2020-04-15
安道尔,安道尔,673,,169,14,9,2,33,2020-04-15
冰岛,冰岛,1720,,989,9,56,0,8,2020-04-15
格鲁吉亚,格鲁吉亚,309,,69,10,0,0,3,2020-04-15
马约特,马约特,207,,0,0,0,0,3,2020-04-15
马恩岛,马恩岛,228,,0,2,0,1,2,2020-04-15
危地马拉,危地马拉,156,,0,3,0,2,5,2020-04-15
阿尔巴尼亚,阿尔巴尼亚,494,,251,27,19,0,23,2020-04-15
委内瑞拉,委内瑞拉,181,,0,10,0,0,9,2020-04-15
索马里,索马里,60,,1,0,0,0,2,2020-04-15
坦桑尼亚,坦桑尼亚,59,,7,13,0,1,4,2020-04-15
泽西岛,泽西岛,213,,0,15,0,0,4,2020-04-15
根西岛,根西岛,218,,0,9,0,0,6,2020-04-15
萨尔瓦多,萨尔瓦多,137,,0,12,0,0,6,2020-04-15
牙买加,牙买加,72,,0,3,0,0,4,2020-04-15
斯里兰卡,斯里兰卡,219,,59,0,0,0,7,2020-04-15
肯尼亚,肯尼亚,225,,53,9,13,1,10,2020-04-15
黑山,黑山,283,,46,9,37,0,4,2020-04-15
布基纳法索,布基纳法索,528,,177,13,7,2,30,2020-04-15
刚果（布）,刚果（布）,117,,11,43,1,0,5,2020-04-15
加蓬,加蓬,80,,5,5,4,0,1,2020-04-15
约旦,约旦,397,,235,6,20,0,7,2020-04-15
埃塞俄比亚,埃塞俄比亚,85,,15,3,1,0,3,2020-04-15
赤道几内亚,赤道几内亚,41,,4,20,1,0,0,2020-04-15
佛得角,佛得角,11,,1,1,0,0,1,2020-04-15
马尔代夫,马尔代夫,20,,14,0,0,0,0,2020-04-15
开曼群岛,开曼群岛,53,,0,0,0,0,2,2020-04-15
新西兰,新西兰,1078,,728,6,100,0,9,2020-04-15
毛里求斯,毛里求斯,324,,51,0,9,0,9,2020-04-15
荷属圣马丁,荷属圣马丁,52,,0,2,0,0,9,2020-04-15
法属波利尼西亚,法属波利尼西亚,55,,0,2,0,0,0,2020-04-15
巴哈马,巴哈马,47,,0,5,0,0,8,2020-04-15
塞拉利昂,塞拉利昂,13,,0,3,0,0,0,2020-04-15
海地,海地,40,,0,9,0,1,3,2020-04-15
美属维尔京群岛,美属维尔京群岛,53,,0,0,0,0,1,2020-04-15
几内亚比绍,几内亚比绍,40,,3,0,0,0,0,2020-04-15
利比亚,利比亚,35,,9,9,0,0,1,2020-04-15
尼泊尔,尼泊尔,16,,1,0,0,0,0,2020-04-15
赞比亚共和国,赞比亚共和国,48,,30,3,0,0,2,2020-04-15
乌干达,乌干达,55,,18,1,0,0,0,2020-04-15
乍得,乍得,23,,0,5,0,0,0,2020-04-15
莫桑比克,莫桑比克,28,,2,7,0,0,0,2020-04-15
蒙古,中国,190,,94,190,94,1,1,2020-04-15
蒙古,蒙古,190,,94,160,89,1,1,2020-04-15
多哥,多哥,81,,35,4,6,0,3,2020-04-15
津巴布韦,津巴布韦,18,,0,4,0,0,3,2020-04-15
马拉维,马拉维,16,,0,0,0,0,2,2020-04-15
尼加拉瓜,尼加拉瓜,9,,0,0,0,0,1,2020-04-15
中非共和国,中非共和国,11,,0,0,0,0,0,2020-04-15
苏里南,苏里南,10,,4,0,0,0,1,2020-04-15
天津市,中国,185,,171,0,3,0,3,2020-04-15
浙江省,中国,1268,,1244,1,2,0,1,2020-04-15
湖北省,中国,67803,,64402,0,39,1,3222,2020-04-15
中国,中国,83752,,78435,52,111,1,3352,2020-04-15
黑龙江省,中国,841,,470,22,0,0,13,2020-04-15
上海市,中国,622,,485,4,17,0,7,2020-04-15
北京市,中国,590,,495,1,4,0,8,2020-04-15
广东省,中国,1566,,1462,2,4,0,8,2020-04-15
山西省,中国,186,,135,13,0,0,0,2020-04-15
吉林省,中国,102,,96,2,0,0,1,2020-04-15
四川省,中国,560,,550,0,2,0,3,2020-04-15
白俄罗斯,白俄罗斯,2919,,169,341,0,3,29,2020-04-15
刚果（金）,刚果（金）,254,,21,13,1,1,21,2020-04-15
巴拉圭,巴拉圭,147,,12,13,0,0,6,2020-04-15
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,12,2020-04-15
法罗群岛,法罗群岛,184,,0,0,0,0,0,2020-04-15
澳大利亚,澳大利亚,6400,,119,0,0,0,61,2020-04-15
希腊,希腊,2170,,19,0,0,0,101,2020-04-15
巴勒斯坦,巴勒斯坦,305,,46,31,0,0,2,2020-04-15
马里,马里,144,,34,144,34,13,13,2020-04-15
马里,索马里,144,,34,84,33,11,13,2020-04-15
直布罗陀,直布罗陀,129,,0,0,0,0,1,2020-04-15
关岛,关岛,134,,0,1,0,0,5,2020-04-15
特立尼达和多巴哥,特立尼达和多巴哥,113,,0,1,0,0,8,2020-04-15
越南,越南,267,,169,1,0,0,0,2020-04-15
利比里亚,利比里亚,59,,4,0,0,0,6,2020-04-15
文莱,文莱,136,,99,0,0,0,1,2020-04-15
法属圭亚那,法属圭亚那,88,,0,2,0,0,0,2020-04-15
阿鲁巴,阿鲁巴,92,,0,0,0,0,0,2020-04-15
百慕大,百慕大,57,,0,7,0,0,4,2020-04-15
列支敦士登,列支敦士登,80,,0,0,0,0,1,2020-04-15
圭亚那,法属圭亚那,88,,8,88,8,6,6,2020-04-15
圭亚那,圭亚那,88,,8,41,0,0,6,2020-04-15
圣马丁岛,圣马丁岛,33,,0,0,0,0,2,2020-04-15
叙利亚,叙利亚,29,,5,0,0,0,2,2020-04-15
厄立特里亚,厄立特里亚,35,,0,1,0,0,0,2020-04-15
贝宁,贝宁,35,,18,0,13,-1,1,2020-04-15
东帝汶,东帝汶,6,,0,4,0,0,0,2020-04-15
斯威士兰,斯威士兰,15,,8,0,0,0,0,2020-04-15
安提瓜和巴布达,安提瓜和巴布达,23,,0,2,0,0,2,2020-04-15
博茨瓦纳,博茨瓦纳,13,,0,0,0,0,1,2020-04-15
斐济,斐济,16,,0,0,0,0,0,2020-04-15
圣其茨和尼维斯,圣其茨和尼维斯,12,,0,0,0,0,0,2020-04-15
梵蒂冈,梵蒂冈,8,,0,0,0,0,0,2020-04-15
冈比亚,冈比亚,9,,2,0,0,0,1,2020-04-15
布隆迪共和国,布隆迪共和国,5,,0,0,0,0,1,2020-04-15
不丹,不丹,5,,0,0,0,0,0,2020-04-15
英属维尔京群岛,英属维尔京群岛,3,,0,0,0,0,0,2020-04-15
澳门,中国,45,,16,0,3,0,0,2020-04-15
台湾,中国,395,,124,2,0,0,6,2020-04-15
香港,中国,1017,,459,5,25,0,4,2020-04-15
摩纳哥,摩纳哥,93,,3,0,0,0,1,2020-04-15
巴巴多斯,巴巴多斯,71,,0,3,0,0,4,2020-04-15
安哥拉,安哥拉,19,,5,0,1,0,2,2020-04-15
北马里亚纳群岛联邦,北马里亚纳群岛联邦,11,,0,0,0,0,2,2020-04-15
特克斯和凯科斯群岛,特克斯和凯科斯群岛,9,,0,0,0,0,1,2020-04-15
巴布亚新几内亚,巴布亚新几内亚,2,,0,0,0,0,0,2020-04-15
荷兰加勒比地区,荷兰加勒比地区,3,,0,0,0,0,0,2020-04-15
陕西省,中国,256,,251,0,3,0,3,2020-04-15
福建省,中国,353,,331,0,2,0,1,2020-04-15
江苏省,中国,653,,642,0,1,0,0,2020-04-15
山东省,中国,784,,761,0,2,0,7,2020-04-15
老挝,老挝,19,,0,0,0,0,0,2020-04-15
新喀里多尼亚,新喀里多尼亚,18,,0,0,0,0,0,2020-04-15
伯利兹,伯利兹,14,,0,1,0,0,2,2020-04-15
多米尼克,多米尼克,16,,0,0,0,0,0,2020-04-15
圣卢西亚,圣卢西亚,15,,0,0,0,0,0,2020-04-15
格林那达,格林那达,14,,0,0,0,0,0,2020-04-15
纳米比亚,纳米比亚,16,,3,0,0,0,0,2020-04-15
库拉索岛,库拉索岛,14,,0,0,0,0,1,2020-04-15
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,0,0,0,2020-04-15
塞舌尔,塞舌尔,11,,0,0,0,0,0,2020-04-15
格陵兰,格陵兰,11,,0,0,0,0,0,2020-04-15
蒙特塞拉特,蒙特塞拉特,11,,0,2,0,0,0,2020-04-15
