地区,国家,确诊,疑似,治愈,新增确诊,新增治愈,新增死亡,死亡,日期
厄瓜多尔,厄瓜多尔,10128,,501,660,0,33,507,2020-04-22
波兰,波兰,10034,,1512,438,379,24,404,2020-04-22
巴基斯坦,巴基斯坦,9595,,2066,402,96,9,201,2020-04-22
罗马尼亚,罗马尼亚,9242,,2153,306,136,4,482,2020-04-22
塞尔维亚,塞尔维亚,7718,,1153,865,283,18,152,2020-04-22
智利,智利,10832,,4969,-56,293,8,147,2020-04-22
芬兰,芬兰,4014,,10,146,0,43,141,2020-04-22
摩洛哥,摩洛哥,3377,,398,191,39,5,149,2020-04-22
阿根廷,阿根廷,3144,,737,113,0,9,151,2020-04-22
韩国,韩国,10694,,8277,11,64,1,238,2020-04-22
塞内加尔,塞内加尔,442,,253,65,18,1,6,2020-04-22
英国,英国,133495,,344,8752,0,1591,18100,2020-04-22
意大利,意大利,183957,,51600,2729,2723,534,24648,2020-04-22
西班牙,西班牙,208389,,85915,4211,3401,435,21717,2020-04-22
土耳其,土耳其,95591,,14918,4611,1488,119,2259,2020-04-22
法国,法国,117324,,39181,2667,1772,531,20796,2020-04-22
俄罗斯,俄罗斯,57999,,4420,5236,547,57,513,2020-04-22
俄罗斯,白俄罗斯,57999,,4420,5236,547,57,513,2020-04-22
德国,德国,145694,,99400,2237,4200,281,4879,2020-04-22
荷兰,荷兰,34842,,291,1437,0,303,4054,2020-04-22
比利时,比利时,41889,,9434,933,432,264,6262,2020-04-22
加拿大,加拿大,38422,,13188,1591,1345,144,1834,2020-04-22
葡萄牙,葡萄牙,21982,,1143,1119,533,50,785,2020-04-22
巴西,巴西,43079,,24325,2498,1334,166,2741,2020-04-22
伊朗,伊朗,85996,,63113,1194,2148,94,5391,2020-04-22
印度,印度,20471,,3960,1486,700,49,652,2020-04-22
印度,印度尼西亚,20471,,3960,1486,700,49,652,2020-04-22
秘鲁,秘鲁,17837,,6982,1512,14,39,484,2020-04-22
沙特阿拉伯,沙特阿拉伯,12772,,1812,2288,322,6,109,2020-04-22
以色列,以色列,14326,,4961,443,608,6,187,2020-04-22
挪威,挪威,7191,,0,64,0,1,182,2020-04-22
爱尔兰,爱尔兰,16040,,9233,388,9171,43,730,2020-04-22
瑞士,瑞士,27926,,19400,253,800,62,1491,2020-04-22
阿联酋,阿联酋,8238,,1546,973,186,9,52,2020-04-22
卡塔尔,卡塔尔,7141,,689,1126,134,1,10,2020-04-22
乌克兰,乌克兰,6592,,467,467,100,13,174,2020-04-22
菲律宾,菲律宾,6710,,693,111,39,9,446,2020-04-22
捷克,捷克,6961,,1753,123,194,7,201,2020-04-22
多米尼加,多米尼加,4964,,0,284,0,9,235,2020-04-22
丹麦,丹麦,7695,,2748,180,0,6,370,2020-04-22
巴拿马,巴拿马,4467,,4,194,0,6,126,2020-04-22
哥伦比亚,哥伦比亚,3792,,85,171,0,13,179,2020-04-22
孟加拉国,孟加拉国,2948,,85,0,0,0,101,2020-04-22
奥地利,奥地利,14833,,10971,51,340,-16,454,2020-04-22
南非,南非,3465,,1055,165,0,0,58,2020-04-22
埃及,埃及,3490,,870,157,49,14,264,2020-04-22
摩尔多瓦,摩尔多瓦,2614,,505,66,27,3,73,2020-04-22
马来西亚,马来西亚,5532,,3452,50,103,1,93,2020-04-22
科威特,科威特,2248,,443,168,31,2,13,2020-04-22
匈牙利,匈牙利,2168,,295,70,8,12,225,2020-04-22
哈萨克斯坦,哈萨克斯坦,2025,,489,76,42,-14,5,2020-04-22
乌兹别克斯坦,乌兹别克斯坦,1657,,225,92,0,0,5,2020-04-22
阿尔及利亚,阿尔及利亚,2811,,1099,93,0,8,392,2020-04-22
阿曼,阿曼,1614,,238,106,0,0,8,2020-04-22
爱沙尼亚,爱沙尼亚,1552,,169,17,4,3,43,2020-04-22
波多黎各,波多黎各,1252,,0,39,0,1,63,2020-04-22
古巴,古巴,1087,,0,52,0,2,36,2020-04-22
斯洛文尼亚,斯洛文尼亚,1344,,197,9,4,0,77,2020-04-22
克罗地亚,克罗地亚,1908,,801,27,30,1,48,2020-04-22
加纳,加纳,1154,,120,112,21,0,9,2020-04-22
巴林,巴林,2009,,1026,57,243,0,7,2020-04-22
立陶宛,立陶宛,1350,,298,24,56,1,38,2020-04-22
阿富汗,阿富汗,1143,,135,117,0,1,36,2020-04-22
斯洛伐克,斯洛伐克,1244,,284,71,33,1,14,2020-04-22
北马其顿,北马其顿,1231,,224,6,24,1,55,2020-04-22
保加利亚,保加利亚,1015,,153,100,0,4,47,2020-04-22
亚美尼亚,亚美尼亚,1473,,633,72,24,0,24,2020-04-22
喀麦隆,喀麦隆,1163,,305,147,0,0,42,2020-04-22
吉布提,吉布提,974,,183,128,81,0,2,2020-04-22
塞浦路斯,塞浦路斯,790,,0,18,0,0,17,2020-04-22
突尼斯,突尼斯,901,,170,17,170,0,38,2020-04-22
拉脱维亚,拉脱维亚,748,,67,9,3,0,5,2020-04-22
哥斯达黎加,哥斯达黎加,660,,0,5,0,1,5,2020-04-22
尼日利亚,尼日利亚,782,,197,117,9,3,25,2020-04-22
科特迪瓦,科特迪瓦,916,,303,37,16,3,13,2020-04-22
阿塞拜疆,阿塞拜疆,1480,,865,44,74,1,20,2020-04-22
几内亚,几内亚,688,,127,66,5,1,6,2020-04-22
几内亚,赤道几内亚,688,,127,688,127,6,6,2020-04-22
玻利维亚,玻利维亚,564,,0,44,0,1,33,2020-04-22
黎巴嫩,黎巴嫩,682,,108,5,5,1,22,2020-04-22
洪都拉斯,洪都拉斯,477,,0,5,0,0,46,2020-04-22
尼日尔,尼日尔,657,,127,2,3,0,20,2020-04-22
泰国,泰国,2826,,2352,15,244,1,49,2020-04-22
留尼旺,留尼旺,408,,0,0,0,0,0,2020-04-22
吉尔吉斯斯坦,吉尔吉斯斯坦,590,,201,22,0,0,7,2020-04-22
伊拉克,伊拉克,1602,,1096,28,53,1,83,2020-04-22
马耳他,马耳他,431,,44,4,0,0,3,2020-04-22
安道尔,安道尔,717,,282,0,34,1,37,2020-04-22
冰岛,冰岛,1778,,1417,5,55,0,10,2020-04-22
格鲁吉亚,格鲁吉亚,411,,98,3,3,1,5,2020-04-22
马约特,马约特,284,,0,0,0,0,4,2020-04-22
马恩岛,马恩岛,297,,0,0,0,0,4,2020-04-22
危地马拉,危地马拉,289,,0,32,0,0,7,2020-04-22
阿尔巴尼亚,阿尔巴尼亚,634,,327,50,0,1,27,2020-04-22
委内瑞拉,委内瑞拉,256,,0,28,0,0,9,2020-04-22
索马里,索马里,286,,3,49,0,0,8,2020-04-22
坦桑尼亚,坦桑尼亚,284,,11,30,-2,0,10,2020-04-22
泽西岛,泽西岛,249,,0,4,0,0,12,2020-04-22
根西岛,根西岛,239,,0,0,0,0,9,2020-04-22
萨尔瓦多,萨尔瓦多,218,,0,17,0,0,7,2020-04-22
牙买加,牙买加,196,,0,23,0,0,5,2020-04-22
斯里兰卡,斯里兰卡,322,,104,19,7,0,7,2020-04-22
肯尼亚,肯尼亚,303,,74,22,5,0,14,2020-04-22
黑山,黑山,313,,101,1,13,0,5,2020-04-22
布基纳法索,布基纳法索,600,,362,19,5,0,38,2020-04-22
刚果（布）,刚果（布）,165,,16,5,0,0,6,2020-04-22
加蓬,加蓬,156,,16,36,9,0,1,2020-04-22
约旦,约旦,428,,297,3,15,0,7,2020-04-22
埃塞俄比亚,埃塞俄比亚,116,,21,2,5,0,3,2020-04-22
赤道几内亚,赤道几内亚,83,,7,4,3,0,0,2020-04-22
佛得角,佛得角,67,,1,0,0,0,1,2020-04-22
马尔代夫,马尔代夫,85,,16,18,0,0,0,2020-04-22
开曼群岛,开曼群岛,61,,0,0,0,0,2,2020-04-22
新西兰,新西兰,1113,,1036,6,4,1,14,2020-04-22
毛里求斯,毛里求斯,328,,243,0,19,0,9,2020-04-22
荷属圣马丁,荷属圣马丁,67,,0,3,0,1,10,2020-04-22
法属波利尼西亚,法属波利尼西亚,56,,0,1,0,0,0,2020-04-22
巴哈马,巴哈马,60,,0,2,0,0,9,2020-04-22
塞拉利昂,塞拉利昂,61,,6,18,0,0,0,2020-04-22
海地,海地,47,,0,3,0,0,3,2020-04-22
美属维尔京群岛,美属维尔京群岛,53,,0,0,0,0,3,2020-04-22
几内亚比绍,几内亚比绍,50,,3,0,0,0,0,2020-04-22
利比亚,利比亚,59,,15,8,4,0,1,2020-04-22
尼泊尔,尼泊尔,32,,2,1,0,0,0,2020-04-22
赞比亚共和国,赞比亚共和国,74,,35,9,0,0,3,2020-04-22
乌干达,乌干达,58,,28,2,0,0,0,2020-04-22
乍得,乍得,33,,0,0,0,0,0,2020-04-22
莫桑比克,莫桑比克,39,,8,0,0,0,0,2020-04-22
蒙古,蒙古,33,,5,0,0,0,0,2020-04-22
多哥,多哥,88,,56,4,7,1,6,2020-04-22
津巴布韦,津巴布韦,28,,2,3,0,1,4,2020-04-22
马拉维,马拉维,23,,3,6,3,0,2,2020-04-22
尼加拉瓜,尼加拉瓜,9,,0,0,0,1,2,2020-04-22
中非共和国,中非共和国,14,,10,0,0,0,0,2020-04-22
苏里南,苏里南,10,,6,0,2,0,1,2020-04-22
浙江省,中国,1268,,1252,0,1,0,1,2020-04-22
湖北省,中国,68128,,63519,0,5,0,4512,2020-04-22
中国,中国,84294,,78095,16,79,0,4642,2020-04-22
黑龙江省,中国,921,,479,8,4,0,13,2020-04-22
上海市,中国,639,,534,1,4,0,7,2020-04-22
北京市,中国,593,,518,0,2,0,8,2020-04-22
广东省,中国,1582,,1511,0,10,0,8,2020-04-22
吉林省,中国,106,,98,0,1,0,1,2020-04-22
四川省,中国,561,,556,0,2,0,3,2020-04-22
白俄罗斯,白俄罗斯,6723,,577,459,83,8,55,2020-04-22
刚果（金）,刚果（金）,359,,45,9,10,0,25,2020-04-22
巴拉圭,巴拉圭,208,,30,2,0,0,8,2020-04-22
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,13,2020-04-22
法罗群岛,法罗群岛,185,,0,0,0,0,0,2020-04-22
澳大利亚,澳大利亚,6647,,4291,22,33,3,74,2020-04-22
希腊,希腊,2401,,19,156,0,5,121,2020-04-22
巴勒斯坦,巴勒斯坦,441,,77,4,8,0,3,2020-04-22
马里,索马里,286,,57,49,54,6,14,2020-04-22
马里,马里,286,,57,286,57,14,14,2020-04-22
直布罗陀,直布罗陀,133,,0,0,0,0,1,2020-04-22
关岛,关岛,136,,0,0,0,0,5,2020-04-22
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,0,0,0,8,2020-04-22
越南,越南,268,,169,0,0,0,0,2020-04-22
利比里亚,利比里亚,101,,7,2,0,0,8,2020-04-22
文莱,文莱,138,,115,0,0,0,1,2020-04-22
法属圭亚那,法属圭亚那,97,,0,1,0,1,1,2020-04-22
阿鲁巴,阿鲁巴,97,,0,0,0,0,2,2020-04-22
百慕大,百慕大,86,,0,0,0,0,5,2020-04-22
列支敦士登,列支敦士登,82,,0,0,0,0,1,2020-04-22
圭亚那,法属圭亚那,97,,9,97,9,7,7,2020-04-22
圭亚那,圭亚那,97,,9,31,0,0,7,2020-04-22
圣马丁岛,圣马丁岛,37,,0,0,0,0,2,2020-04-22
叙利亚,叙利亚,42,,6,3,1,0,3,2020-04-22
厄立特里亚,厄立特里亚,39,,6,0,3,0,0,2020-04-22
贝宁,贝宁,54,,27,0,0,0,1,2020-04-22
东帝汶,东帝汶,23,,0,4,0,0,0,2020-04-22
斯威士兰,斯威士兰,31,,10,7,2,0,1,2020-04-22
安提瓜和巴布达,安提瓜和巴布达,23,,0,0,0,0,3,2020-04-22
博茨瓦纳,博茨瓦纳,20,,0,0,0,0,1,2020-04-22
斐济,斐济,18,,0,1,0,0,0,2020-04-22
圣其茨和尼维斯,圣其茨和尼维斯,15,,0,1,0,0,0,2020-04-22
梵蒂冈,梵蒂冈,9,,0,1,0,0,0,2020-04-22
冈比亚,冈比亚,10,,2,1,0,0,1,2020-04-22
布隆迪共和国,布隆迪共和国,11,,4,5,4,0,1,2020-04-22
不丹,不丹,6,,0,1,0,0,0,2020-04-22
英属维尔京群岛,英属维尔京群岛,4,,0,0,0,0,1,2020-04-22
澳门,中国,45,,26,0,2,0,0,2020-04-22
台湾,中国,426,,236,1,19,0,6,2020-04-22
香港,中国,1033,,678,4,28,0,4,2020-04-22
摩纳哥,摩纳哥,98,,3,0,0,0,3,2020-04-22
巴巴多斯,巴巴多斯,75,,0,0,0,0,5,2020-04-22
安哥拉,安哥拉,24,,6,0,0,0,2,2020-04-22
北马里亚纳群岛联邦,北马里亚纳群岛联邦,14,,0,0,0,0,2,2020-04-22
特克斯和凯科斯群岛,特克斯和凯科斯群岛,11,,0,0,0,0,1,2020-04-22
巴布亚新几内亚,巴布亚新几内亚,7,,0,0,0,0,0,2020-04-22
荷兰加勒比地区,荷兰加勒比地区,5,,0,0,0,0,0,2020-04-22
陕西省,中国,279,,253,2,0,0,3,2020-04-22
福建省,中国,355,,342,0,1,0,1,2020-04-22
江苏省,中国,653,,645,0,1,0,0,2020-04-22
山东省,中国,787,,766,0,1,0,7,2020-04-22
老挝,老挝,19,,0,0,0,0,0,2020-04-22
新喀里多尼亚,新喀里多尼亚,18,,0,0,0,0,0,2020-04-22
伯利兹,伯利兹,18,,0,0,0,0,2,2020-04-22
多米尼克,多米尼克,16,,0,0,0,0,0,2020-04-22
圣卢西亚,圣卢西亚,15,,0,0,0,0,0,2020-04-22
格林那达,格林那达,14,,0,0,0,0,0,2020-04-22
纳米比亚,纳米比亚,16,,3,0,0,0,0,2020-04-22
库拉索岛,库拉索岛,14,,0,0,0,0,1,2020-04-22
圣文森特和格林纳丁斯,圣文森特和格林纳丁斯,12,,0,0,0,0,0,2020-04-22
塞舌尔,塞舌尔,11,,0,0,0,0,0,2020-04-22
格陵兰,格陵兰,11,,0,0,0,0,0,2020-04-22
蒙特塞拉特,蒙特塞拉特,11,,0,0,0,0,0,2020-04-22
福克兰群岛,福克兰群岛,11,,0,0,0,0,0,2020-04-22
圣巴泰勒米岛,圣巴泰勒米岛,6,,0,0,0,0,0,2020-04-22
毛里塔尼亚,毛里塔尼亚,7,,2,0,0,0,1,2020-04-22
南苏丹,南苏丹,4,,0,0,0,0,0,2020-04-22
圣多美和普林西比,圣多美和普林西比,4,,0,0,0,0,0,2020-04-22
安圭拉,安圭拉,3,,0,0,0,0,0,2020-04-22
圣皮埃尔和密克隆群岛,圣皮埃尔和密克隆群岛,1,,0,0,0,0,0,2020-04-22
也门共和国,也门共和国,1,,0,0,0,0,0,2020-04-22
印度尼西亚,印度尼西亚,7148,0.0,913,0,0,0,635,2020-04-23
圣马力诺,圣马力诺,476,,2,14,0,1,40,2020-04-23
马提尼克,马提尼克,163,,0,0,0,0,14,2020-04-23
瓜德罗普岛,瓜德罗普岛,148,,0,0,0,1,12,2020-04-23
苏丹,苏丹,162,,14,18,12,0,13,2020-04-23
卢旺达,卢旺达,150,,84,0,0,0,0,2020-04-23
美国,美国,841556,,78474,15372,2792,1538,46688,2020-04-23
卢森堡,卢森堡,3654,,241,36,0,2,80,2020-04-23
波黑,波黑,1350,,460,32,62,3,54,2020-04-23
乌拉圭,乌拉圭,549,,337,6,13,0,12,2020-04-23
缅甸,缅甸,127,,9,6,0,0,5,2020-04-23
马达加斯加,马达加斯加,121,,35,0,0,0,0,2020-04-23
柬埔寨,柬埔寨,122,,50,0,0,0,0,2020-04-23
瑞典,瑞典,16093,,550,89,0,2,1939,2020-04-23
日本,日本,11991,,1069,410,0,12,295,2020-04-23
墨西哥,墨西哥,10544,,1,1043,0,113,970,2020-04-23
新加坡,新加坡,10141,,683,0,0,0,11,2020-04-23
厄瓜多尔,厄瓜多尔,10398,,501,270,0,13,520,2020-04-23
波兰,波兰,10169,,1513,135,1,22,426,2020-04-23
巴基斯坦,巴基斯坦,9749,,2066,154,0,8,209,2020-04-23
罗马尼亚,罗马尼亚,9710,,2406,468,253,26,508,2020-04-23
塞尔维亚,塞尔维亚,7718,,1153,0,0,0,152,2020-04-23
智利,智利,11296,,5386,464,417,13,160,2020-04-23
芬兰,芬兰,4129,,10,115,0,8,149,2020-04-23
摩洛哥,摩洛哥,3446,,417,69,19,0,149,2020-04-23
阿根廷,阿根廷,3288,,737,144,0,8,159,2020-04-23
韩国,韩国,10702,,8411,8,134,2,240,2020-04-23
塞内加尔,塞内加尔,442,,253,0,0,0,6,2020-04-23
英国,英国,133495,,344,0,0,0,18100,2020-04-23
意大利,意大利,187327,,54543,3370,2943,437,25085,2020-04-23
西班牙,西班牙,208389,,85915,0,0,0,21717,2020-04-23
土耳其,土耳其,98674,,16477,3083,1559,117,2376,2020-04-23
法国,法国,119151,,40657,1827,1476,544,21340,2020-04-23
俄罗斯,俄罗斯,57999,,4420,0,0,0,513,2020-04-23
德国,德国,145694,,99400,0,0,0,4879,2020-04-23
荷兰,荷兰,34842,,291,0,0,0,4054,2020-04-23
比利时,比利时,41889,,9434,0,0,0,6262,2020-04-23
加拿大,加拿大,40191,,13986,1769,798,142,1976,2020-04-23
葡萄牙,葡萄牙,21982,,1143,0,0,0,785,2020-04-23
巴西,巴西,45757,,25318,2678,993,165,2906,2020-04-23
伊朗,伊朗,85996,,63113,0,0,0,5391,2020-04-23
印度,印度尼西亚,7148,0.0,913,-13323,-3047,-17,635,2020-04-23
秘鲁,秘鲁,19250,,7027,1413,45,46,530,2020-04-23
沙特阿拉伯,沙特阿拉伯,12772,,1812,0,0,0,109,2020-04-23
以色列,以色列,14326,,4961,0,0,0,187,2020-04-23
挪威,挪威,7275,,0,84,0,5,187,2020-04-23
爱尔兰,爱尔兰,16671,,9233,631,0,39,769,2020-04-23
瑞士,瑞士,28071,,19900,145,500,17,1508,2020-04-23
阿联酋,阿联酋,8238,,1546,0,0,0,52,2020-04-23
卡塔尔,卡塔尔,7141,,689,0,0,0,10,2020-04-23
乌克兰,乌克兰,6592,,467,0,0,0,174,2020-04-23
菲律宾,菲律宾,6710,,693,0,0,0,446,2020-04-23
捷克,捷克,7087,,1989,126,236,7,208,2020-04-23
多米尼加,多米尼加,5044,,0,80,0,10,245,2020-04-23
丹麦,丹麦,7912,,2748,217,0,14,384,2020-04-23
巴拿马,巴拿马,4658,,4,191,0,10,136,2020-04-23
哥伦比亚,哥伦比亚,4356,,85,564,0,27,206,2020-04-23
孟加拉国,孟加拉国,3382,,85,434,0,9,110,2020-04-23
奥地利,奥地利,14917,,11328,84,357,56,510,2020-04-23
南非,南非,3635,,1055,170,0,7,65,2020-04-23
埃及,埃及,3659,,935,169,65,12,276,2020-04-23
摩尔多瓦,摩尔多瓦,2641,,505,27,0,0,73,2020-04-23
马来西亚,马来西亚,5532,,3452,0,0,0,93,2020-04-23
科威特,科威特,2248,,443,0,0,0,13,2020-04-23
匈牙利,匈牙利,2168,,295,0,0,0,225,2020-04-23
哈萨克斯坦,哈萨克斯坦,2025,,489,0,0,14,19,2020-04-23
乌兹别克斯坦,乌兹别克斯坦,1657,,225,0,0,1,6,2020-04-23
阿尔及利亚,阿尔及利亚,2910,,1099,99,0,10,402,2020-04-23
阿曼,阿曼,1614,,238,0,0,0,8,2020-04-23
爱沙尼亚,爱沙尼亚,1559,,184,7,15,1,44,2020-04-23
波多黎各,波多黎各,1298,,0,46,0,1,64,2020-04-23
古巴,古巴,1137,,0,50,0,2,38,2020-04-23
斯洛文尼亚,斯洛文尼亚,1353,,197,9,0,2,79,2020-04-23
克罗地亚,克罗地亚,1950,,869,42,68,0,48,2020-04-23
加纳,加纳,1154,,120,0,0,0,9,2020-04-23
巴林,巴林,2009,,1026,0,0,0,7,2020-04-23
立陶宛,立陶宛,1370,,357,20,59,0,38,2020-04-23
阿富汗,阿富汗,1143,,135,0,0,0,36,2020-04-23
斯洛伐克,斯洛伐克,1244,,284,0,0,0,14,2020-04-23
北马其顿,北马其顿,1259,,272,28,48,1,56,2020-04-23
保加利亚,保加利亚,1024,,153,9,0,2,49,2020-04-23
亚美尼亚,亚美尼亚,1473,,633,0,0,0,24,2020-04-23
喀麦隆,喀麦隆,1163,,305,0,0,1,43,2020-04-23
吉布提,吉布提,974,,183,0,0,0,2,2020-04-23
塞浦路斯,塞浦路斯,790,,0,0,0,0,17,2020-04-23
突尼斯,突尼斯,909,,190,8,20,0,38,2020-04-23
拉脱维亚,拉脱维亚,761,,71,13,4,6,11,2020-04-23
哥斯达黎加,哥斯达黎加,662,,0,2,0,1,6,2020-04-23
尼日利亚,尼日利亚,873,,197,91,0,3,28,2020-04-23
科特迪瓦,科特迪瓦,952,,320,36,17,1,14,2020-04-23
阿塞拜疆,阿塞拜疆,1518,,907,38,42,0,20,2020-04-23
几内亚,几内亚,761,,164,73,37,0,6,2020-04-23
几内亚,赤道几内亚,761,,164,73,37,0,6,2020-04-23
几内亚,几内亚比绍,761,,164,761,164,6,6,2020-04-23
玻利维亚,玻利维亚,598,,0,34,0,1,34,2020-04-23
黎巴嫩,黎巴嫩,682,,108,0,0,0,22,2020-04-23
洪都拉斯,洪都拉斯,494,,0,17,0,0,46,2020-04-23
尼日尔,尼日尔,662,,193,5,66,2,22,2020-04-23
泰国,泰国,2826,,2352,0,0,0,49,2020-04-23
留尼旺,留尼旺,410,,0,2,0,0,0,2020-04-23
吉尔吉斯斯坦,吉尔吉斯斯坦,612,,201,22,0,0,7,2020-04-23
伊拉克,伊拉克,1631,,1146,29,50,0,83,2020-04-23
马耳他,马耳他,443,,44,12,0,0,3,2020-04-23
安道尔,安道尔,723,,309,6,27,0,37,2020-04-23
冰岛,冰岛,1785,,1462,7,45,0,10,2020-04-23
格鲁吉亚,格鲁吉亚,411,,98,0,0,0,5,2020-04-23
马约特,马约特,311,,0,27,0,0,4,2020-04-23
马恩岛,马恩岛,307,,0,10,0,6,10,2020-04-23
危地马拉,危地马拉,294,,0,5,0,2,9,2020-04-23
阿尔巴尼亚,阿尔巴尼亚,634,,327,0,0,0,27,2020-04-23
委内瑞拉,委内瑞拉,285,,0,29,0,1,10,2020-04-23
索马里,索马里,286,,3,0,0,6,14,2020-04-23
坦桑尼亚,坦桑尼亚,284,,11,0,0,0,10,2020-04-23
泽西岛,泽西岛,250,,0,1,0,2,14,2020-04-23
根西岛,根西岛,239,,0,0,0,1,10,2020-04-23
萨尔瓦多,萨尔瓦多,225,,0,7,0,0,7,2020-04-23
牙买加,牙买加,223,,0,27,0,1,6,2020-04-23
斯里兰卡,斯里兰卡,322,,104,0,0,0,7,2020-04-23
肯尼亚,肯尼亚,303,,83,0,9,0,14,2020-04-23
黑山,黑山,315,,116,2,15,0,5,2020-04-23
布基纳法索,布基纳法索,609,,389,9,27,1,39,2020-04-23
刚果（布）,刚果（布）,186,,16,21,0,0,6,2020-04-23
加蓬,加蓬,166,,24,10,8,0,1,2020-04-23
约旦,约旦,435,,297,7,0,0,7,2020-04-23
埃塞俄比亚,埃塞俄比亚,116,,21,0,0,0,3,2020-04-23
赤道几内亚,赤道几内亚,84,,7,1,0,1,1,2020-04-23
佛得角,佛得角,73,,1,6,0,0,1,2020-04-23
马尔代夫,马尔代夫,85,,16,0,0,0,0,2020-04-23
开曼群岛,开曼群岛,66,,0,5,0,0,2,2020-04-23
新西兰,新西兰,1113,,1036,0,0,0,14,2020-04-23
毛里求斯,毛里求斯,329,,261,1,18,0,9,2020-04-23
荷属圣马丁,荷属圣马丁,68,,0,1,0,0,10,2020-04-23
法属波利尼西亚,法属波利尼西亚,57,,0,1,0,0,0,2020-04-23
巴哈马,巴哈马,64,,0,4,0,0,9,2020-04-23
塞拉利昂,塞拉利昂,61,,6,0,0,0,0,2020-04-23
海地,海地,57,,0,10,0,0,3,2020-04-23
美属维尔京群岛,美属维尔京群岛,54,,0,1,0,0,3,2020-04-23
几内亚比绍,几内亚比绍,52,,3,2,0,0,0,2020-04-23
利比亚,利比亚,59,,15,0,0,0,1,2020-04-23
尼泊尔,尼泊尔,42,,2,10,0,0,0,2020-04-23
赞比亚共和国,赞比亚共和国,74,,35,0,0,0,3,2020-04-23
乌干达,乌干达,63,,28,5,0,0,0,2020-04-23
乍得,乍得,34,,0,1,0,0,0,2020-04-23
莫桑比克,莫桑比克,41,,8,2,0,0,0,2020-04-23
蒙古,蒙古,34,,5,1,0,0,0,2020-04-23
多哥,多哥,88,,56,0,0,0,6,2020-04-23
津巴布韦,津巴布韦,28,,2,0,0,0,4,2020-04-23
马拉维,马拉维,23,,3,0,0,0,2,2020-04-23
尼加拉瓜,尼加拉瓜,10,,0,1,0,0,2,2020-04-23
中非共和国,中非共和国,16,,10,2,0,0,0,2020-04-23
苏里南,苏里南,10,,6,0,0,0,1,2020-04-23
天津市,中国,189,,178,0,2,0,3,2020-04-23
浙江省,中国,1268,,1254,0,2,0,1,2020-04-23
湖北省,中国,68128,,63547,0,28,0,4512,2020-04-23
中国,中国,84302,,78147,8,52,0,4642,2020-04-23
黑龙江省,中国,925,,485,4,6,0,13,2020-04-23
上海市,中国,640,,532,1,-2,0,7,2020-04-23
北京市,中国,593,,522,0,4,0,8,2020-04-23
广东省,中国,1584,,1518,2,7,0,8,2020-04-23
山西省,中国,197,,142,0,2,0,0,2020-04-23
吉林省,中国,107,,98,1,0,0,1,2020-04-23
四川省,中国,561,,557,0,1,0,3,2020-04-23
白俄罗斯,白俄罗斯,6723,,577,0,0,0,55,2020-04-23
刚果（金）,刚果（金）,359,,45,0,0,0,25,2020-04-23
巴拉圭,巴拉圭,208,,30,0,0,0,8,2020-04-23
钻石公主号邮轮,钻石公主号邮轮,712,,574,0,0,0,13,2020-04-23
法罗群岛,法罗群岛,185,,0,0,0,0,0,2020-04-23
澳大利亚,澳大利亚,6647,,4291,0,0,0,74,2020-04-23
希腊,希腊,2401,,19,0,0,0,121,2020-04-23
巴勒斯坦,巴勒斯坦,441,,77,0,0,0,3,2020-04-23
马里,索马里,286,,3,0,-54,0,14,2020-04-23
直布罗陀,直布罗陀,133,,0,0,0,0,1,2020-04-23
关岛,关岛,136,,0,0,0,0,5,2020-04-23
特立尼达和多巴哥,特立尼达和多巴哥,114,,0,0,0,0,8,2020-04-23
越南,越南,268,,169,0,0,0,0,2020-04-23
利比里亚,利比里亚,101,,7,0,0,0,8,2020-04-23
文莱,文莱,138,,115,0,0,0,1,2020-04-23
山东省,中国,787,,765,0,0,0,7,2020-04-19
内蒙古自治区,中国,193,,104,0,0,0,1,2020-04-19
辽宁省,中国,146,,142,0,0,0,2,2020-04-19
湖南省,中国,1019,,1015,0,0,0,4,2020-04-19
天津市,中国,189,,174,0,0,0,3,2020-04-20
吉林省,中国,104,,97,0,0,0,1,2020-04-20
四川省,中国,561,,554,0,0,0,3,2020-04-20
福建省,中国,355,,339,0,0,0,1,2020-04-20
山东省,中国,787,,765,0,0,0,7,2020-04-20
贵州省,中国,147,,145,0,0,0,2,2020-04-20
云南省,中国,184,,178,0,0,0,2,2020-04-20
湖南省,中国,1019,,1015,0,0,0,4,2020-04-20
上海市,中国,638,,530,0,0,0,7,2020-04-21
四川省,中国,561,,554,0,0,0,3,2020-04-21
山东省,中国,787,,765,0,0,0,7,2020-04-21
河北省,中国,328,,317,0,0,0,6,2020-04-21
辽宁省,中国,146,,143,0,0,0,2,2020-04-21
贵州省,中国,147,,145,0,0,0,2,2020-04-21
云南省,中国,184,,178,0,0,0,2,2020-04-21
湖南省,中国,1019,,1015,0,0,0,4,2020-04-21
天津市,中国,189,,176,0,0,0,3,2020-04-22
山西省,中国,197,,140,0,0,0,0,2020-04-22
内蒙古自治区,中国,194,,108,0,0,0,1,2020-04-22
河北省,中国,328,,317,0,0,0,6,2020-04-22
辽宁省,中国,146,,143,0,0,0,2,2020-04-22
贵州省,中国,147,,145,0,0,0,2,2020-04-22
云南省,中国,184,,178,0,0,0,2,2020-04-22
